opta_id,full_name,birth_date,country,soccRole,position,team,games,mins_played,touches,xG,npxG,opxG,opshots,opgoals,goals,xA,opxA,xOVA,xA_received,xT,xT_pass,xT_carry,xT_from_passes_received,xg_blocked,xg_against_team
115816,Jean-Pierre Nsame,1993-05-01,Cameroon,FW,Forward,Venezia,11,235,96.0,0.406658,0.406658,0.181826029,3.0,0.0,0.0,0.39427330000000005,0.39427330000000005,0.1747307,0.6262006,0.1757857,0.0725394,0.1032463,0.4936063,0.0,4.1972597
116056,Alfred Duncan,1993-03-10,Ghana,DMC,Midfielder,Fiorentina,33,1931,1157.0,1.1280284,1.1280284,0.6306502633,10.0,1.0,2.0,1.6030204000000001,1.5365604,1.8685652,0.7937517000000001,1.3171858,1.1109521,0.2062337,0.592644,0.2002226,21.6544641
116195,Joaquín Correa,1994-08-13,Argentina,WAM,Forward,Internazionale,26,1024,539.0,5.7250144999999995,5.7250144999999995,5.2789808924,31.0,6.0,6.0,1.7175978,1.715152,4.4487327,2.9871185000000002,1.5894181,0.526686,1.0627321,2.1116676,0.0405943,11.607276899999999
116196,Davide Biraschi,1994-07-02,Italy,CB,Defender,Genoa,14,933,606.0,0.0731266,0.0731266,0.0357216373,1.0,0.0,0.0,0.24424600000000002,0.2275429,0.2569865,0.0429137,0.6105076,0.5391469,0.0713607,-0.1442529,0.5847488,19.6132394
116796,Domenico Berardi,1994-08-01,Italy,WAM,Forward,Sassuolo,33,2835,1974.0,12.5212483,7.8307543,7.0721744364,82.0,9.0,15.0,8.5946415,7.4312078,10.0711368,4.7910729,4.3950785,3.0541386,1.3409399,3.7313772,0.030118,50.2194485
118888,Koray Günter,1994-08-16,Germany,CB,Defender,Verona,30,2413,1611.0,0.2231247,0.2231247,0.06981065310000001,2.0,0.0,0.0,1.3516222,1.3227776,1.1454705,0.3764418,2.0245204,1.7756669999999999,0.2488534,-0.5350095,1.647929,36.5015838
119213,Mitchell Dijks,1993-02-09,Netherlands,FB,Defender,Bologna,16,687,458.0,0.5219234,0.5219234,0.5219233632,4.0,0.0,0.0,0.37266689999999997,0.3633043,0.3910866,0.4942439,0.3523333,0.18856360000000003,0.1637697,0.1953997,0.1007691,11.3295638
119908,Ibrahima Mbaye,1994-11-19,Senegal,FB,Defender,Bologna,6,102,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051178000000000005,0.0044203,-0.0089798,0.013509199999999999,0.021026200000000002,0.0223607,-0.0013344999999999997,0.0402625,0.0519939,2.9507472
120127,Domen Crnigoj,1995-11-18,Slovenia,WAM,Midfielder,Venezia,34,1886,996.0,2.2923663,2.2923663,2.1864897096,27.0,3.0,3.0,1.1310421,1.1277316,2.062303,1.359094,0.9002567,0.54998,0.3502767,1.1215385,0.3009468,35.9030919
120638,Paulo Dybala,1993-11-15,Argentina,WAM,Forward,Juventus,29,2072,1590.0,8.1260417,6.5625437,5.4529073336,73.0,9.0,10.0,4.4156602000000005,3.7072275,6.4916664,3.331215,1.9653445,0.740577,1.2247675,2.8133674,0.0,22.2437161
120743,Adrien Rabiot,1995-04-03,France,CM,Midfielder,Juventus,32,2292,1445.0,1.6483396000000001,1.6483396000000001,1.5126794408,23.0,0.0,0.0,2.0230565,2.0187059,1.3398749,2.3282339,1.1211025000000001,0.5077012000000001,0.6134013,1.3068309,0.3562193,26.3960231
121537,Juan Musso,1994-05-06,Argentina,GK,Goalkeeper,Atalanta,33,2932,1098.0,,0.0,0.0,0.0,0.0,0.0,0.1622317,0.1492016,0.1164825,0.0346635,0.6551244,0.6295769999999999,0.0255474,-0.4026685,9.404523900000001,40.1028865
122008,Leonardo Capezzi,1995-03-28,Italy,CM,Midfielder,Salernitana,5,175,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0110008,0.010690999999999999,-0.0207502,0.0315678,-0.006731499999999999,-0.0043863,-0.0023452,0.0382209,0.3064188,2.9879218
122476,Marco Benassi,1994-09-08,Italy,CM,Midfielder,Empoli,18,533,374.0,0.9083969000000002,0.9083969000000002,0.7972416057,7.0,0.0,0.0,0.5992212,0.5939374,0.7913071,0.7104069,0.49879850000000003,0.35155159999999996,0.14724690000000001,0.2812456,0.0,11.417289199999999
123309,Paolo Faragò,1993-02-12,Italy,FB,Midfielder,Cagliari,1,15,16.0,0.3942878,0.3942878,0.3942877873,2.0,0.0,0.0,0.0019443,0.0019443,0.3828642,0.0133678,0.0016442,-0.0061869,0.0078311,0.056782,0.0,0.0
126440,Piotr Zielinski,1994-05-20,Poland,CM,Midfielder,Napoli,35,2098,1403.0,3.2439873,3.2439873,3.1833549964,40.0,6.0,6.0,3.9594685,3.5159051,3.2358496,3.4837872,2.8280555,2.0849295,0.7431260000000001,2.254883,0.063252,23.4989947
126486,Wladimiro Falcone,1995-04-12,Italy,GK,Goalkeeper,Sampdoria,10,855,420.0,,0.0,0.0,0.0,0.0,0.0,0.043559600000000004,0.0404928,0.0180939,0.0223991,0.2047099,0.1950766,0.0096333,-0.1330596,3.6271844,13.7910095
126488,Stefano Sabelli,1993-01-13,Italy,FB,Defender,Genoa,7,351,215.0,0.1036301,0.1036301,0.1036300436,2.0,0.0,0.0,0.0892731,0.0852308,0.06480910000000001,0.1247508,0.2988289,0.21331630000000001,0.08551260000000001,0.029741,0.0290799,7.7882607
126551,Alessio Romagnoli,1995-01-12,Italy,CB,Defender,Milan,19,1407,1169.0,0.8546204000000001,0.8546204000000001,0.0280559957,1.0,0.0,1.0,0.6339,0.627219,0.9150020999999999,0.5677944,1.1477158,1.0069566,0.1407592,-0.295073,0.6457911000000001,15.842753
129487,Mike Maignan,1995-07-03,France,GK,Goalkeeper,Milan,32,2880,1299.0,,0.0,0.0,0.0,0.0,0.0,0.3751256,0.3586745,0.3106325,0.0475647,1.3844944,1.2701551,0.1143393,-0.581763,6.270885300000001,27.507619599999998
130963,Danilo Cataldi,1994-08-06,Italy,CM,Midfielder,Lazio,32,1710,1593.0,0.3523653,0.3523653,0.2573847407,9.0,1.0,1.0,2.5659076,1.5882369,1.5228513,0.3265376,1.5582915,1.4525830000000002,0.1057085,-0.1245903,0.4530625,21.4469492
135365,Jérémie Boga,1997-01-03,Côte d'Ivoire,WAM,Forward,Atalanta,27,1435,992.0,2.3558921,2.3558921,2.247490825,31.0,0.0,0.0,2.7419466999999997,2.3763638,3.1133588000000003,1.6296409,2.6322932,0.9623082,1.669985,1.1959976,0.0,22.533268200000002
139146,Erick Pulgar,1994-01-15,Chile,DMC,Midfielder,Fiorentina,6,341,276.0,0.2740963,0.2740963,0.25650626979999996,2.0,0.0,0.0,0.5239834,0.3385091,0.5138017,0.0924294,0.1385665,0.12825189999999997,0.0103146,-0.0372699,0.0556637,5.5060874
140181,Karol Linetty,1995-02-02,Poland,CM,Midfielder,Torino,16,899,411.0,0.7526648,0.7526648,0.648643136,11.0,0.0,0.0,1.037595,1.0130044,0.9644822,0.8024168,0.6843741999999999,0.42265810000000004,0.2617161,0.5161266,0.0,7.7975516
140200,Thomas Strakosha,1995-03-19,Albania,GK,Goalkeeper,Lazio,23,2070,825.0,,0.0,0.0,0.0,0.0,0.0,0.1156693,0.1122781,0.0827161,0.0295619,0.6591763,0.6242873,0.034889,-0.3829418,5.9547907,27.1701954
141561,Andrea Schiavone,1993-02-25,Italy,DMC,Midfielder,Salernitana,14,569,317.0,0.45372369999999995,0.45372369999999995,0.4537237212,2.0,1.0,1.0,0.49781749999999997,0.11928090000000001,0.5215412,0.052187899999999995,0.0844403,0.2233097,-0.1388694,0.08037649999999999,0.31356100000000003,14.3357872
141925,Pawel Dawidowicz,1995-05-20,Poland,CB,Defender,Verona,17,1194,779.0,0.4167414,0.4167414,0.0,0.0,0.0,0.0,0.1882563,0.1847465,0.1731024,0.42974280000000004,0.6754331,0.5077106,0.1677225,-0.3463047,0.5453625,17.7877538
147166,Stefano Sensi,1995-08-05,Italy,CM,Midfielder,Sampdoria,20,917,702.0,2.3387967,2.3387967,2.2724637538,10.0,1.0,1.0,0.9900667,0.9884818,1.2425821,2.0865815,0.19041439999999998,0.2109237,-0.0205093,0.8875064,0.0,13.9857079
147297,Federico Bernardeschi,1994-02-16,Italy,WAM,Forward,Juventus,28,1480,851.0,1.5434304,1.5434304,1.4684243136000001,31.0,1.0,1.0,2.0743099,1.8609226,2.4168338,0.983033,1.6157646,1.0657706,0.549994,0.9111313999999999,0.15002269999999998,16.2807078
147614,Edoardo Goldaniga,1993-11-02,Italy,CB,Defender,Cagliari,12,937,608.0,0.6161737,0.6161737,0.1515930063,3.0,0.0,0.0,0.3824108,0.36404369999999997,0.4537997000000001,0.5264175,0.49779049999999997,0.6631239,-0.16533340000000002,-0.1948227,0.5009525,24.0934953
147886,Andrea Petagna,1995-06-30,Italy,FW,Forward,Napoli,24,573,261.0,1.7106659,1.7106659,1.6778174639999999,12.0,2.0,3.0,1.0488006,1.0488006,1.3162829999999999,1.4434344000000001,0.2836594,0.2698335,0.013825900000000002,1.0728606,0.0,4.4203097
148215,Matías Vecino,1991-08-24,Uruguay,CM,Midfielder,Internazionale,17,363,261.0,1.0499739,1.0499739,0.7928631118999999,5.0,1.0,1.0,1.3056569,1.3052805,1.4544237,0.8747982,0.30007320000000004,0.2433708,0.0567024,0.3052342,0.0760594,4.4468021
148435,Ridgeciano Haps,1993-06-12,Suriname,FB,Defender,Venezia,25,2061,1178.0,0.5190452,0.5190452,0.4242251329,5.0,1.0,1.0,0.4615255,0.4318814,0.40519109999999997,0.5462547,0.6758142,0.5198815,0.15593269999999998,0.1257284,0.7728551,49.4594935
149260,Daniel Bessa,1993-01-14,Italy,CM,Midfielder,Verona,24,758,602.0,0.315361,0.315361,0.2544750413,8.0,1.0,1.0,0.553076,0.5300567,0.5932208,0.2548235,0.7896411999999999,0.6224401,0.1672011,0.3610514,0.1625344,12.3611311
150526,Francesco Forte,1993-05-01,Italy,FW,Forward,Venezia,12,398,128.0,1.2375341,1.2375341,1.1589554417999999,9.0,1.0,1.0,0.1421938,0.1421938,0.5171029,0.8652282,0.0023082999999999992,0.0156835,-0.013375199999999997,0.8011742,0.0,6.7584457
150710,Daniele Rugani,1994-07-29,Italy,CB,Defender,Juventus,12,880,637.0,0.1084737,0.1084737,0.0,0.0,0.0,0.0,0.1306757,0.1295455,0.1963271,0.0419185,0.3471886,0.2877292,0.0594594,-0.5060926,0.1445321,12.5068099
151923,Ivan Provedel,1994-03-17,Italy,GK,Goalkeeper,Spezia,31,2762,1394.0,,0.0170094,0.0170093644,1.0,0.0,0.0,0.3137817,0.2203695,0.1971498,0.0413307,1.0485369,0.9990253,0.049511599999999996,-0.4880563,11.7259217,56.5044229
152338,Adrien Tameze,1994-02-04,France,DMC,Midfielder,Verona,38,2576,1757.0,1.6263612,1.6263612,1.5694605616,20.0,4.0,4.0,2.0823195,2.0697574,2.8189089,0.8726522,1.4970215,1.2594433999999999,0.23757810000000001,0.8564737,0.2765998,38.4631607
152905,Caleb Ekuban,1994-03-23,Ghana,FW,Forward,Genoa,30,1717,775.0,4.123779,4.123779,3.1944714318,26.0,1.0,1.0,1.8549493,1.8531453999999998,2.6658065,3.3112371,1.0301502,0.6691374000000001,0.3610128,2.7870395,0.3138009,30.843094400000002
152965,Mattia Bani,1993-12-10,Italy,CB,Defender,Genoa,17,1211,670.0,0.8775336999999999,0.8775336999999999,0.3952271044,1.0,0.0,0.0,0.0917588,0.0798199,0.1521615,0.8053258,0.28536090000000003,0.26441210000000004,0.0209488,-0.0036773999999999973,0.6620108,21.2752251
153106,Francesco Di Mariano,1996-04-20,Italy,WAM,Midfielder,Venezia,1,63,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0271721,0.0271721,0.0154971,0.011675,-0.0300414,-0.0397061,0.0096647,0.0364529,0.0704756,2.2471488
153603,Gastón Pereiro,1995-06-11,Uruguay,CAM,Forward,Cagliari,29,963,507.0,1.673623,1.673623,1.6445526405,20.0,4.0,4.0,2.108667,1.7828492999999999,2.4522915999999997,1.00539,0.9740454,0.4650672,0.5089782,0.700995,0.0502545,23.773348
153693,Riccardo Gagliolo,1990-04-28,Sweden,FB,Defender,Salernitana,17,1135,681.0,0.46998059999999997,0.46998059999999997,0.1959733339,4.0,0.0,0.0,0.3616559,0.3282578,0.42282379999999997,0.3769484,0.5795363,0.4826843,0.09685200000000001,0.17784519999999998,0.6656143,24.2637475
153758,Leonardo Mancuso,1992-05-26,Italy,WAM,Forward,Empoli,8,428,119.0,1.6957346,1.6957346,1.6137640662,10.0,1.0,1.0,0.2960817,0.2959736,0.8614839,1.1309233,0.0920262,0.04064569999999999,0.0513805,0.6633377,0.0,8.1881949
153776,Matteo Politano,1993-08-03,Italy,WAM,Forward,Napoli,33,1657,1046.0,2.8612414,2.8612414,2.2336013757,34.0,2.0,3.0,3.2619804,2.2778134,2.9990449,2.1111154,1.7436337,0.4694401,1.2741936,1.8498326,0.0388479,18.0642561
153814,Petar Stojanovic,1995-10-07,Slovenia,FB,Defender,Empoli,33,2739,2234.0,0.4815763,0.4815763,0.4727365869,10.0,1.0,1.0,3.946942,3.5367471,3.5398939,0.4687471,4.3803061,3.2981266,1.0821795,-0.02358459999999999,1.6115549,55.4643311
153867,Daniele Verde,1996-06-20,Italy,WAM,Forward,Spezia,33,1957,1041.0,5.6900242,4.1265262,3.7039304243999998,38.0,7.0,8.0,3.8549037,2.443989,4.7542051,1.5201856,2.0373416,1.4213278,0.6160138,0.8779542,0.07418659999999999,36.3592508
154043,Ainsley Maitland-Niles,1997-08-29,England,CM,Midfielder,Roma,8,491,388.0,0.6018981,0.6018981,0.5077320337,2.0,0.0,0.0,0.48548300000000005,0.47753460000000003,0.6920888,0.387344,0.311909,0.1773867,0.1345223,0.0736713,0.0,4.4444715
155620,Gian Marco Ferrari,1992-05-15,Italy,CB,Defender,Sassuolo,36,3127,2625.0,2.3949644,2.3949644,0.1560887713,5.0,0.0,1.0,0.7799033,0.7624183,1.8440927,1.3184853,2.9881435,2.485638,0.5025055,-1.1928182999999999,1.9958153,58.1873775
155748,Rade Krunic,1993-10-07,Bosnia and Herzegovina,CM,Midfielder,Milan,28,1411,767.0,0.9175818,0.9175818,0.6287365406,6.0,0.0,0.0,1.0525637,1.0508781,1.0034467,0.9594858,0.1521899,-0.0603433,0.21253319999999998,0.931864,0.0368912,15.0651263
156245,Lorenzo Montipò,1996-02-20,Italy,GK,Goalkeeper,Verona,34,3060,1133.0,,0.0,0.0,0.0,0.0,0.0,0.2481343,0.2212434,0.189784,0.0330204,0.8630153,0.8506401,0.0123752,-0.5303194,8.6982385,44.5234728
156267,Omar Colley,1992-10-24,Gambia,CB,Defender,Sampdoria,32,2748,1846.0,1.3582606,1.3582606,0.4879144961,2.0,0.0,0.0,0.2974437,0.2858336,0.4580869,1.1882428999999999,0.9142793,0.7636573,0.150622,-0.4345417,1.4079076,44.3134261
156293,Vedat Muriqi,1994-04-24,Kosovo,FW,Forward,Lazio,11,208,108.0,0.7390574999999999,0.7390574999999999,0.7390575055,4.0,0.0,0.0,0.07304050000000001,0.07304050000000001,0.18322859999999996,0.6305742999999999,-0.01293689999999999,-0.024315200000000002,0.011378299999999997,0.5977259,0.0,3.979003
156305,Gonzalo Escalante,1993-03-27,Argentina,CM,Midfielder,Lazio,1,8,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002429,0.0001717,-0.0013861,0.0015761,-0.0089045,-0.0004481,-0.0084564,0.0022694,0.076148,0.2101326
156323,Manuel Lazzari,1993-11-29,Italy,FB,Midfielder,Lazio,31,1655,1263.0,1.2274527000000002,1.2274527000000002,1.2166475132999999,11.0,3.0,3.0,2.2119142,2.196513,2.7259706,0.6840616,2.0313377,1.0799193,0.9514184,0.4244436,0.3654406,23.1250513
156708,Keita Baldé,1995-03-08,Senegal,WAM,Forward,Cagliari,26,1233,458.0,3.4302904,3.4302904,3.2302958779999997,24.0,2.0,3.0,1.1185714,1.1183722999999999,1.7758074000000001,2.7710331999999998,0.6665753,0.4619116999999999,0.20466360000000003,1.855526,0.0,21.8693979
157008,Mattia Zaccagni,1995-06-16,Italy,CM,Midfielder,Lazio,31,2059,1239.0,5.5805772,4.7988282,4.3259474059,33.0,5.0,6.0,3.6862021,3.4121046,4.4024279,3.8100155,2.1957066,0.8543532,1.3413534,2.7520224,0.12242750000000001,25.7596038
157374,Ruslan Malinovskyi,1993-05-04,Ukraine,CAM,Midfielder,Atalanta,30,1599,1296.0,3.5605411,3.5605411,3.0930960402000003,43.0,5.0,6.0,6.0917997,4.3791999,5.0457028,2.5961133,2.7565775,2.12762,0.6289575,2.6988447,0.1264854,19.6152264
157717,Hernani,1994-03-27,Brazil,DMC,Midfielder,Genoa,18,679,374.0,0.47869680000000003,0.47869680000000003,0.1536276992,4.0,0.0,0.0,0.2139796,0.2134409,-0.030018200000000002,0.5609989,-0.1064265,-0.0087024,-0.09772410000000001,0.2510769,0.2042213,14.0069691
157735,Federico Di Francesco,1994-06-14,Italy,WAM,Forward,Empoli,26,1376,621.0,2.6616355,2.6616355,2.5615157438000002,22.0,5.0,5.0,1.1322045,1.1307686,1.9547419,1.8364013,0.7523732,0.39217009999999997,0.3602031,1.9880748,0.0218168,26.191557500000002
158496,Abdoulaye Touré,1994-03-03,France,DMC,Midfielder,Genoa,8,434,248.0,0.12309350000000001,0.12309350000000001,0.1015622281,3.0,0.0,0.0,0.049101399999999996,0.049005599999999996,0.030572499999999996,0.1410506,-0.015745000000000002,-0.0220113,0.006266300000000001,0.0701629,0.0504293,10.4709939
159043,Emmanuel Gyasi,1994-01-11,Ghana,WAM,Forward,Spezia,36,3044,1411.0,6.2976988,6.2976988,5.4756232442999995,31.0,5.0,6.0,1.7867128,1.7830852,4.2837615,3.8010471,0.4675717,0.0766245,0.3909472,2.8667202,0.2134138,58.3995314
159506,Ola Aina,1996-10-08,Nigeria,FB,Defender,Torino,21,1441,1016.0,0.2731224,0.2731224,0.2581218647,9.0,0.0,0.0,1.26362,1.1263647,0.9218689,0.47392680000000004,1.2867632,0.8765021,0.4102611,0.2688019,0.08971680000000001,16.5904561
159522,Kaan Ayhan,1994-11-10,Turkey,CB,Defender,Sassuolo,23,1344,1012.0,0.2680936,0.2680936,0.0,0.0,0.0,1.0,0.3815298,0.3763379,0.29588549999999997,0.2124992,1.4104625,1.1012971,0.3091654,-0.6066435,0.9916742000000001,24.3146609
160174,Aleksey Miranchuk,1995-10-17,Russia,CAM,Midfielder,Atalanta,19,766,540.0,1.7741126999999999,1.7741126999999999,1.7741126882,14.0,2.0,2.0,2.0385768,1.8326472,1.4266657,2.1905467,1.1913316,0.3335985,0.8577330999999999,1.9198975999999999,0.0,11.5614935
160540,Jeremy Toljan,1994-08-08,Germany,FB,Defender,Sassuolo,20,1399,1000.0,0.1079523,0.1079523,0.0829929449,2.0,0.0,0.0,1.3052781999999998,1.2922225,1.0957312,0.3039247,1.1190373,0.9004209,0.21861640000000002,0.2825386,0.36770990000000003,22.956041499999998
161490,Alex Ferrari,1994-07-01,Italy,CB,Defender,Sampdoria,23,1650,1079.0,0.4826871,0.4826871,0.0644750595,2.0,0.0,1.0,0.202009,0.16694409999999998,0.2728969,0.3767371,0.5125851,0.4056403,0.10694479999999999,-0.4339342,2.4137699,27.9497485
161794,Giangiacomo Magnani,1995-10-04,Italy,CB,Defender,Sampdoria,18,761,517.0,0.3333452,0.3333452,0.0,0.0,0.0,0.0,0.0748277,0.0739668,-0.04846399999999999,0.45592269999999996,0.5255285,0.2725424,0.2529861,-0.2158928,0.1996449,11.7559229
161918,Davide Calabria,1996-12-06,Italy,FB,Defender,Milan,26,2124,1587.0,4.2008857,4.2008857,4.0390206418000005,30.0,2.0,2.0,2.1240859,1.9774148,4.9678681,1.2119155,2.0257154,1.5367671999999999,0.4889482,0.0842109,0.1927946,20.9833052
161919,Federico Dimarco,1997-11-10,Italy,FB,Defender,Internazionale,32,1420,1404.0,3.7845572,3.0028082,2.6305794577,29.0,1.0,2.0,5.2114218999999995,2.2068935,3.6847106,1.2867263,1.634173,1.1838444,0.4503286,0.5836077000000001,0.0433271,17.3066527
161932,Federico Bonazzoli,1997-05-21,Italy,FW,Forward,Salernitana,32,1866,875.0,8.2173129,6.6538149,5.587244538599999,45.0,6.0,10.0,1.0978827,1.0962193,4.9681927,2.6723976,0.17104990000000003,-0.0591819,0.2302318,2.0023925,0.0126896,38.3546127
162330,Alessandro Deiola,1995-08-01,Italy,DMC,Midfielder,Cagliari,33,2143,1079.0,2.355388,2.355388,2.2279923539,22.0,4.0,4.0,1.0472874,1.0443993,1.520331,1.884102,0.6804895000000001,0.6461405,0.034349000000000005,1.094439,0.4536234,45.9646373
162651,Samir,1994-12-05,Brazil,CB,Defender,Udinese,17,1426,911.0,0.9592664,0.9592664,0.0096652871,1.0,0.0,0.0,0.1613068,0.1545104,0.8622462000000001,0.25303929999999997,0.6024956,0.50056,0.1019356,-0.1508047,0.4933338,21.6555223
162842,Bartlomiej Dragowski,1997-08-19,Poland,GK,Goalkeeper,Fiorentina,7,557,374.0,,0.0,0.0,0.0,0.0,0.0,0.0479208,0.0472425,0.03108,0.0176731,0.2516679,0.2391025,0.012565400000000001,-0.2963276,2.8174193,9.3954886
163632,Razvan Marin,1996-05-23,Romania,CM,Midfielder,Cagliari,36,2815,1655.0,1.682443,1.682443,1.1765822957,26.0,0.0,0.0,6.220188,3.6248359999999997,3.9425047,0.9851042,2.3620814,1.7962319,0.5658495,0.6192082,0.2107181,55.4560652
164266,Denis Vavro,1996-04-10,Slovakia,CB,Defender,Lazio,1,7,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000408,0.000408,0.000111,0.000297,0.0071877,0.0044046,0.0027831,-0.0042587,0.0,0.0
164570,Mario Pasalic,1995-02-09,Croatia,CM,Midfielder,Atalanta,37,2005,1312.0,9.240802500000001,9.240802500000001,8.7661222051,39.0,13.0,13.0,4.813587399999999,4.8116714,7.1191139,6.9504959,3.1530673,1.7657089,1.3873583999999999,3.8143202,0.22851880000000002,22.2447111
164633,Simy,1992-05-07,Nigeria,FW,Forward,Salernitana,19,841,323.0,2.6814448,2.6814448,2.3449908533,14.0,1.0,1.0,0.2602886,0.2602886,0.30556189999999994,2.6375057,0.1390006,-0.1231112,0.2621118,1.1098207,0.15270809999999999,20.0088763
165196,Amir Rrahmani,1994-02-24,Kosovo,CB,Defender,Napoli,33,2928,2280.0,3.4991023,3.4991023,0.0440093483,2.0,0.0,4.0,0.4323472,0.4130744,2.4490143,1.4659081,1.5699463,1.4072641000000001,0.1626822,-1.4890822,1.058366,28.9542224
166016,Giovanni Simeone,1995-07-05,Argentina,FW,Forward,Verona,36,2673,1268.0,11.4470977,10.6653487,10.1545580697,64.0,16.0,17.0,2.1686675,2.1686675,5.3415256,7.5091822,1.2206225,0.6165971,0.6040253999999999,5.3433177,0.1565404,39.6617139
168225,Liam Henderson,1996-04-25,Scotland,CM,Midfielder,Empoli,38,2019,1066.0,2.0403912,2.0403912,1.7733016418,35.0,2.0,2.0,2.5430956,1.8824004,2.4256556,1.3702672,0.8355235,0.7807008,0.054822699999999995,1.6914031999999999,0.1172465,42.0556282
168290,Ignacio Pussetto,1995-12-21,Argentina,FW,Midfielder,Udinese,28,1198,574.0,4.831019,4.04927,2.6368420459,23.0,2.0,4.0,1.5114406999999999,1.5076831,2.8742253,2.6703024,0.470091,0.08427560000000002,0.38581540000000003,1.6682375,0.1646605,20.5490958
168598,Antonio Sanabria,1996-03-04,Paraguay,FW,Forward,Torino,29,1814,788.0,8.9595606,8.9595606,7.9739249972,39.0,6.0,6.0,1.4612513,1.4609020000000001,3.8043944,6.528186,-0.03429750000000001,-0.4527062,0.41840869999999997,3.9641955,0.17172890000000002,18.99242
168618,Sebastiano Luperto,1996-09-06,Italy,CB,Defender,Empoli,24,1958,1273.0,0.7152758,0.7152758,0.026291254899999998,2.0,0.0,0.0,0.49544720000000003,0.48236640000000003,0.7897306000000001,0.4094043,1.2156796,0.9108802,0.3047994,-0.34958449999999996,1.947686,41.5968727
169034,Mattia Aramu,1995-05-14,Italy,CAM,Midfielder,Venezia,32,2111,1166.0,6.1643801,3.0373840999999997,1.9810136864,34.0,4.0,7.0,4.6936475,3.0297418,3.2301475,1.945373,1.0831192,0.4983227,0.5847965,1.2871297,0.067528,40.5801477
169079,Pietro Ceccaroni,1995-12-21,Italy,CB,Defender,Venezia,35,3122,2118.0,2.3315907,2.3315907,0.0520130433,3.0,0.0,2.0,0.4811806,0.4613794,1.3369008,1.4585724,2.0114201,1.5798883,0.4315318,-0.7198846,2.9363256,72.3886783
169102,Tiemoué Bakayoko,1994-08-17,France,DMC,Midfielder,Milan,14,493,396.0,0.2059634,0.2059634,0.1051710956,3.0,0.0,0.0,0.3977771,0.3977266,0.3075168,0.2971878,0.3520025,0.19269650000000002,0.159306,0.04774129999999999,0.0764366,6.8462291
169107,Adam Marusic,1992-10-17,Montenegro,FB,Defender,Lazio,33,2720,2186.0,0.2783269,0.2783269,0.2324907695,5.0,1.0,1.0,0.5524557,0.5297308000000001,0.4842793,0.32641149999999997,1.6357659,1.3704037,0.2653622,-0.7735632,0.3981658,35.6099465
169420,Pawel Jaroszynski,1994-10-02,Poland,FB,Defender,Salernitana,13,509,298.0,0.0587788,0.0587788,0.058778770300000005,2.0,0.0,0.0,0.6271414,0.4452446,0.476346,0.0287147,0.19165100000000002,0.1312995,0.0603515,-0.017734100000000003,0.0,15.1673337
170135,Hans Hateboer,1994-01-09,Netherlands,FB,Defender,Atalanta,21,1389,998.0,1.9015721,1.9015721,1.3957148381,14.0,0.0,0.0,1.6774965,1.6620381,1.7887184999999999,1.7748914,1.4689558,0.9426810999999999,0.5262747,0.7909344,0.0828114,19.1393889
171152,Roberto Gagliardini,1994-04-07,Italy,CM,Midfielder,Internazionale,18,638,452.0,1.5277727,1.5277727,1.4456359510999999,6.0,2.0,2.0,0.8498963,0.8496044,1.2268053,1.1529304,0.192685,0.3715749,-0.1788899,0.7555788,0.2379367,9.2138265
171366,Alex Meret,1997-03-22,Italy,GK,Goalkeeper,Napoli,7,620,233.0,,0.0,0.0,0.0,0.0,0.0,0.0144766,0.0138244,0.007096399999999999,0.0067851000000000005,0.10513850000000001,0.09885340000000001,0.0062851,-0.0975287,2.0307984,7.5604989
171384,Nicolò Barella,1997-02-07,Italy,CM,Midfielder,Internazionale,36,2931,2343.0,4.6633218,4.6633218,3.995652647,45.0,3.0,3.0,7.6865192,7.683164,9.0718519,3.2806765,5.1787667,4.3043172,0.8744495,1.5713065,0.099183,35.1918871
171387,Manuel Locatelli,1998-01-08,Italy,CM,Midfielder,Juventus,31,2161,1751.0,2.1093981,2.1093981,2.0352847519,18.0,3.0,3.0,1.8683181,1.8440452999999999,1.9783024,1.9763808,2.2457804,2.2395765,0.006203899999999982,0.8113183,1.0624714,25.2741793
172912,Sofyan Amrabat,1996-08-21,Morocco,CM,Midfielder,Fiorentina,23,930,836.0,0.161824,0.161824,0.16182396,4.0,1.0,1.0,0.5935843,0.5850506,0.4954752,0.2539125,0.8061377999999999,0.6352055,0.1709323,-0.14772839999999998,0.4319008,10.9254662
173181,Franck Kessie,1996-12-19,Côte d'Ivoire,CM,Midfielder,Milan,31,2312,1697.0,4.1313534,1.7861064,1.5281408941,23.0,4.0,6.0,1.5653829000000001,1.5586753,1.4510301,1.8918647,1.1270038,0.8836050999999999,0.2433987,0.7249879,0.4865004,24.27771
173514,Isaac Success,1996-01-07,Nigeria,WAM,Forward,Udinese,22,910,482.0,2.8649269,2.8649269,2.4046552378,22.0,2.0,2.0,2.8186346,2.8185749,3.956503,1.7283491,0.8190311,0.3173224,0.5017087,1.8882894,0.0,14.721972300000001
